name	intensity-avg	volume
Left-Lateral-Ventricle	30.7029	3274.4
Left-Inf-Lat-Vent	37.8802	301.7
Left-Cerebellum-White-Matter	84.9434	14006.1
Left-Cerebellum-Cortex	57.9463	63249.7
Left-Thalamus-Proper	84.1228	7967.6
Left-Caudate	71.5047	4365.9
Left-Putamen	77.2196	5122.7
Left-Pallidum	91.3761	1901.8
3rd-Ventricle	38.4003	681.2
4th-Ventricle	23.5503	1287.6
Brain-Stem	83.1072	22330.1
Left-Hippocampus	59.9626	3934.2
Left-Amygdala	57.9607	1728.0
CSF	41.051	661.8
Left-Accumbens-area	67.5109	752.2
Left-VentralDC	87.8861	4266.3
Left-vessel	43.7273	20.3
Left-choroid-plexus	51.835	380.3
Right-Lateral-Ventricle	30.6748	3600.6
Right-Inf-Lat-Vent	33.8903	277.1
Right-Cerebellum-White-Matter	84.7847	13689.6
Right-Cerebellum-Cortex	56.2368	63123.5
Right-Thalamus-Proper	82.5661	7512.9
Right-Caudate	71.6519	4316.5
Right-Putamen	77.5018	5570.5
Right-Pallidum	92.36399999999999	1938.7
Right-Hippocampus	59.7662	4205.5
Right-Amygdala	59.6585	1923.2
Right-Accumbens-area	67.7016	741.3
Right-VentralDC	88.1245	4239.9
Right-vessel	51.0189	69.7
Right-choroid-plexus	53.3064	383.5
5th-Ventricle	0.0	0.0
WM-hypointensities	66.042	1190.2
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	73.0847	125.7
CC_Posterior	99.0482	948.9
CC_Mid_Posterior	90.1638	564.9
CC_Central	92.2487	517.7
CC_Mid_Anterior	96.3462	478.2
CC_Anterior	106.2321	755.6
