name	intensity-avg	volume
Left-Lateral-Ventricle	18.4956	8597.6
Left-Inf-Lat-Vent	32.8254	463.3
Left-Cerebellum-White-Matter	84.4257	12200.3
Left-Cerebellum-Cortex	54.6847	54712.9
Left-Thalamus-Proper	83.6577	6131.2
Left-Caudate	72.6959	3359.5
Left-Putamen	79.2022	4720.4
Left-Pallidum	95.9209	1569.6
3rd-Ventricle	24.8877	1108.4
4th-Ventricle	21.8623	1499.7
Brain-Stem	81.0732	17893.8
Left-Hippocampus	57.8919	3514.1
Left-Amygdala	55.7502	1561.7
CSF	31.7254	1093.8
Left-Accumbens-area	68.3355	576.0
Left-VentralDC	89.18799999999999	3559.7
Left-vessel	57.3333	28.3
Left-choroid-plexus	48.0517	634.8
Right-Lateral-Ventricle	18.984	7216.7
Right-Inf-Lat-Vent	36.9172	308.5
Right-Cerebellum-White-Matter	82.4041	12593.5
Right-Cerebellum-Cortex	51.8153	54043.9
Right-Thalamus-Proper	82.7023	5943.2
Right-Caudate	72.2396	3473.6
Right-Putamen	77.1447	4659.9
Right-Pallidum	95.0186	1625.5
Right-Hippocampus	56.7884	3895.6
Right-Amygdala	56.1345	1525.3
Right-Accumbens-area	67.5475	700.4
Right-VentralDC	89.6922	3694.6
Right-vessel	57.75	19.6
Right-choroid-plexus	48.1271	675.5
5th-Ventricle	0.0	0.0
WM-hypointensities	71.85600000000001	1023.5
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	72.7669	151.6
CC_Posterior	108.3987	828.2
CC_Mid_Posterior	93.2552	559.0
CC_Central	99.6324	475.3
CC_Mid_Anterior	102.3708	439.4
CC_Anterior	104.6887	1008.4
