name	intensity-avg	volume
Left-Lateral-Ventricle	22.5694	8458.3
Left-Inf-Lat-Vent	33.8644	403.8
Left-Cerebellum-White-Matter	85.62299999999999	14569.2
Left-Cerebellum-Cortex	57.1435	61497.3
Left-Thalamus-Proper	85.6386	6481.0
Left-Caudate	72.0607	4098.6
Left-Putamen	77.5073	4983.6
Left-Pallidum	96.1062	1868.1
3rd-Ventricle	24.1783	1264.2
4th-Ventricle	22.956999999999997	2178.9
Brain-Stem	83.7719	20018.7
Left-Hippocampus	60.5552	4602.1
Left-Amygdala	59.2421	1573.8
CSF	31.5744	1175.4
Left-Accumbens-area	66.1	792.5
Left-VentralDC	89.6839	3966.3
Left-vessel	54.6538	56.5
Left-choroid-plexus	48.3091	837.6
Right-Lateral-Ventricle	19.5275	10083.2
Right-Inf-Lat-Vent	31.2694	383.8
Right-Cerebellum-White-Matter	85.3293	13307.5
Right-Cerebellum-Cortex	54.7778	59321.8
Right-Thalamus-Proper	85.6244	6460.3
Right-Caudate	72.6043	4332.8
Right-Putamen	76.5665	4856.7
Right-Pallidum	95.1162	1738.3
Right-Hippocampus	58.5245	4066.1
Right-Amygdala	59.4393	1631.6
Right-Accumbens-area	69.7507	678.0
Right-VentralDC	89.9201	4035.8
Right-vessel	49.3846	19.6
Right-choroid-plexus	46.6936	791.1
5th-Ventricle	0.0	0.0
WM-hypointensities	69.5288	1321.9
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	67.3333	168.9
CC_Posterior	100.8375	695.4
CC_Mid_Posterior	88.09299999999999	343.5
CC_Central	92.7571	475.7
CC_Mid_Anterior	96.6285	377.6
CC_Anterior	101.4799	971.5
