name	intensity-avg	volume
Left-Lateral-Ventricle	26.1269	4899.1
Left-Inf-Lat-Vent	41.9551	204.4
Left-Cerebellum-White-Matter	84.6689	11838.4
Left-Cerebellum-Cortex	53.06100000000001	50143.2
Left-Thalamus-Proper	82.3737	6800.1
Left-Caudate	69.8813	3783.0
Left-Putamen	74.2448	5147.1
Left-Pallidum	94.0628	1705.0
3rd-Ventricle	30.8716	909.0
4th-Ventricle	19.4048	2006.9
Brain-Stem	83.021	18507.9
Left-Hippocampus	59.2077	3910.6
Left-Amygdala	57.4045	1398.7
CSF	36.118	954.2
Left-Accumbens-area	65.344	742.2
Left-VentralDC	87.9018	3739.5
Left-vessel	38.5286	133.8
Left-choroid-plexus	50.068999999999996	513.9
Right-Lateral-Ventricle	23.2101	5744.6
Right-Inf-Lat-Vent	33.8333	311.6
Right-Cerebellum-White-Matter	84.6279	11702.4
Right-Cerebellum-Cortex	51.6329	49764.4
Right-Thalamus-Proper	83.1273	6821.7
Right-Caudate	69.6196	3874.1
Right-Putamen	74.0166	4940.2
Right-Pallidum	92.9338	1645.4
Right-Hippocampus	57.7888	3722.0
Right-Amygdala	57.5192	1419.4
Right-Accumbens-area	64.8912	867.8
Right-VentralDC	87.18299999999999	3596.4
Right-vessel	52.1538	14.0
Right-choroid-plexus	47.4967	400.9
5th-Ventricle	0.0	0.0
WM-hypointensities	68.5724	650.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	72.1544	164.1
CC_Posterior	102.8363	889.2
CC_Mid_Posterior	90.9779	490.6
CC_Central	94.8545	495.1
CC_Mid_Anterior	97.9128	532.7
CC_Anterior	102.0181	916.6
