name	intensity-avg	volume
Left-Lateral-Ventricle	17.5019	7388.3
Left-Inf-Lat-Vent	39.2511	257.2
Left-Cerebellum-White-Matter	85.2672	13442.9
Left-Cerebellum-Cortex	56.9751	52765.8
Left-Thalamus-Proper	82.2946	7378.8
Left-Caudate	68.5849	3418.9
Left-Putamen	75.9527	5421.7
Left-Pallidum	93.5799	1797.3
3rd-Ventricle	27.6607	645.6
4th-Ventricle	18.0991	1649.0
Brain-Stem	82.6112	20920.9
Left-Hippocampus	58.6644	4098.1
Left-Amygdala	58.8692	1664.3
CSF	30.0602	788.4
Left-Accumbens-area	63.8811	741.9
Left-VentralDC	88.351	4216.6
Left-vessel	51.7273	26.9
Left-choroid-plexus	45.6197	467.7
Right-Lateral-Ventricle	18.8513	5612.1
Right-Inf-Lat-Vent	30.6633	326.3
Right-Cerebellum-White-Matter	85.1779	13043.0
Right-Cerebellum-Cortex	55.2976	53772.0
Right-Thalamus-Proper	79.6692	7424.3
Right-Caudate	66.5572	3750.2
Right-Putamen	73.8664	5470.9
Right-Pallidum	92.0107	1762.9
Right-Hippocampus	55.0783	4508.5
Right-Amygdala	57.6052	1619.0
Right-Accumbens-area	65.2706	697.3
Right-VentralDC	86.9364	4055.1
Right-vessel	49.3182	31.3
Right-choroid-plexus	49.1552	559.6
5th-Ventricle	0.0	0.0
WM-hypointensities	66.5049	901.5
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	75.7533	163.9
CC_Posterior	104.1256	1010.3
CC_Mid_Posterior	89.8847	592.6
CC_Central	96.259	527.5
CC_Mid_Anterior	101.0844	523.8
CC_Anterior	101.6337	1102.4
