name	intensity-avg	volume
Left-Lateral-Ventricle	27.2385	5819.7
Left-Inf-Lat-Vent	33.7022	607.7
Left-Cerebellum-White-Matter	85.1992	14373.2
Left-Cerebellum-Cortex	55.7448	62578.2
Left-Thalamus-Proper	83.9034	7599.1
Left-Caudate	70.51899999999999	3365.6
Left-Putamen	75.4976	6116.4
Left-Pallidum	92.9966	1988.1
3rd-Ventricle	30.6969	861.8
4th-Ventricle	21.8588	1939.6
Brain-Stem	81.2062	22573.9
Left-Hippocampus	59.0799	4108.6
Left-Amygdala	58.1216	1862.0
CSF	38.5195	1111.8
Left-Accumbens-area	66.0723	828.2
Left-VentralDC	85.5555	4151.4
Left-vessel	54.1875	24.3
Left-choroid-plexus	53.7305	302.7
Right-Lateral-Ventricle	26.1909	6468.6
Right-Inf-Lat-Vent	32.9841	555.4
Right-Cerebellum-White-Matter	85.0535	13999.1
Right-Cerebellum-Cortex	54.3634	61785.4
Right-Thalamus-Proper	82.7313	6977.6
Right-Caudate	68.9467	3792.0
Right-Putamen	74.7234	6282.5
Right-Pallidum	92.8904	1914.3
Right-Hippocampus	58.2205	3921.2
Right-Amygdala	57.0428	1798.8
Right-Accumbens-area	67.1879	738.2
Right-VentralDC	85.9065	4197.5
Right-vessel	47.5238	32.8
Right-choroid-plexus	47.6058	415.1
5th-Ventricle	0.0	0.0
WM-hypointensities	66.377	1236.1
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	65.0	2.5
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	68.2045	155.8
CC_Posterior	99.9059	886.3
CC_Mid_Posterior	91.4618	556.5
CC_Central	93.6112	510.7
CC_Mid_Anterior	95.9454	470.1
CC_Anterior	101.1982	1013.4
