name	intensity-avg	volume
Left-Lateral-Ventricle	26.2646	3990.2
Left-Inf-Lat-Vent	42.9238	241.7
Left-Cerebellum-White-Matter	83.6949	15291.8
Left-Cerebellum-Cortex	53.8739	61903.6
Left-Thalamus-Proper	81.92200000000001	7028.2
Left-Caudate	69.9903	3383.7
Left-Putamen	76.3898	4856.0
Left-Pallidum	94.0405	1778.8
3rd-Ventricle	28.8502	982.2
4th-Ventricle	20.5073	1805.9
Brain-Stem	81.5945	21534.6
Left-Hippocampus	59.5498	3931.4
Left-Amygdala	58.2409	1612.9
CSF	34.1151	879.1
Left-Accumbens-area	64.31	591.9
Left-VentralDC	86.1085	3873.0
Left-vessel	50.02	61.8
Left-choroid-plexus	50.8729	370.6
Right-Lateral-Ventricle	26.3385	4127.6
Right-Inf-Lat-Vent	34.7706	223.1
Right-Cerebellum-White-Matter	82.0527	15169.3
Right-Cerebellum-Cortex	51.56	59044.5
Right-Thalamus-Proper	81.1943	6920.2
Right-Caudate	70.6292	3517.5
Right-Putamen	76.477	4815.7
Right-Pallidum	93.7853	1727.4
Right-Hippocampus	58.2394	3978.6
Right-Amygdala	58.6061	1388.7
Right-Accumbens-area	67.2527	604.7
Right-VentralDC	87.8526	4005.5
Right-vessel	54.1875	26.2
Right-choroid-plexus	49.7442	427.8
5th-Ventricle	0.0	0.0
WM-hypointensities	69.4361	679.6
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	72.5375	197.3
CC_Posterior	103.8411	998.8
CC_Mid_Posterior	92.902	590.6
CC_Central	95.7195	513.6
CC_Mid_Anterior	96.7551	512.6
CC_Anterior	107.8894	856.3
