name	intensity-avg	volume
Left-Lateral-Ventricle	16.8536	10769.3
Left-Inf-Lat-Vent	32.856	442.5
Left-Cerebellum-White-Matter	85.0994	12025.7
Left-Cerebellum-Cortex	55.4887	50755.4
Left-Thalamus-Proper	83.3695	6126.6
Left-Caudate	68.4333	3412.8
Left-Putamen	74.3367	5023.5
Left-Pallidum	93.8069	1746.7
3rd-Ventricle	23.3573	1260.8
4th-Ventricle	17.4312	2239.0
Brain-Stem	81.4395	18816.4
Left-Hippocampus	55.9513	3406.6
Left-Amygdala	55.6922	1244.0
CSF	30.7864	871.8
Left-Accumbens-area	62.7224	731.7
Left-VentralDC	86.8981	3722.4
Left-vessel	48.7027	86.4
Left-choroid-plexus	44.9674	471.3
Right-Lateral-Ventricle	15.8266	10804.6
Right-Inf-Lat-Vent	34.1592	390.5
Right-Cerebellum-White-Matter	83.5041	12723.1
Right-Cerebellum-Cortex	53.2597	50717.2
Right-Thalamus-Proper	81.5632	5903.0
Right-Caudate	66.7535	3632.5
Right-Putamen	72.5376	5214.3
Right-Pallidum	91.9963	1789.1
Right-Hippocampus	55.4029	3619.1
Right-Amygdala	55.3503	1323.6
Right-Accumbens-area	63.8111	564.6
Right-VentralDC	86.8138	3512.9
Right-vessel	45.9118	47.1
Right-choroid-plexus	44.93	487.3
5th-Ventricle	0.0	0.0
WM-hypointensities	66.166	1327.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	66.0517	140.7
CC_Posterior	96.8048	728.8
CC_Mid_Posterior	91.3421	371.7
CC_Central	99.4644	415.0
CC_Mid_Anterior	100.5786	426.0
CC_Anterior	96.1388	893.1
