name	intensity-avg	volume
Left-Lateral-Ventricle	30.72	3776.8
Left-Inf-Lat-Vent	32.9904	340.0
Left-Cerebellum-White-Matter	86.479	13699.8
Left-Cerebellum-Cortex	57.8899	52124.6
Left-Thalamus-Proper	83.8792	7342.0
Left-Caudate	71.1969	3641.5
Left-Putamen	75.3625	5759.9
Left-Pallidum	93.8695	1955.1
3rd-Ventricle	36.6701	729.2
4th-Ventricle	28.099	1246.9
Brain-Stem	84.1429	19995.5
Left-Hippocampus	60.5043	3999.7
Left-Amygdala	61.0168	1464.5
CSF	42.9985	717.4
Left-Accumbens-area	65.632	669.3
Left-VentralDC	87.67	4066.1
Left-vessel	50.2727	31.8
Left-choroid-plexus	48.435	409.9
Right-Lateral-Ventricle	38.1807	2586.3
Right-Inf-Lat-Vent	33.4116	484.9
Right-Cerebellum-White-Matter	85.9186	12621.9
Right-Cerebellum-Cortex	57.1867	50017.9
Right-Thalamus-Proper	83.0223	7228.4
Right-Caudate	71.5294	3584.3
Right-Putamen	75.6127	5611.9
Right-Pallidum	93.8802	1849.3
Right-Hippocampus	58.3472	3966.3
Right-Amygdala	60.6583	1247.7
Right-Accumbens-area	67.3937	515.3
Right-VentralDC	87.8233	4019.7
Right-vessel	58.0	8.4
Right-choroid-plexus	52.0324	426.1
5th-Ventricle	0.0	0.0
WM-hypointensities	68.2164	1545.1
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	73.9071	174.7
CC_Posterior	100.4052	791.6
CC_Mid_Posterior	95.3002	540.4
CC_Central	96.1219	581.1
CC_Mid_Anterior	97.1632	548.1
CC_Anterior	107.0244	739.5
