name	intensity-avg	volume
Left-Lateral-Ventricle	20.5736	8678.6
Left-Inf-Lat-Vent	35.8711	418.8
Left-Cerebellum-White-Matter	84.0341	13382.3
Left-Cerebellum-Cortex	56.6019	56222.6
Left-Thalamus-Proper	84.1942	7119.6
Left-Caudate	71.7766	3682.6
Left-Putamen	76.6582	4505.1
Left-Pallidum	95.3544	1828.1
3rd-Ventricle	34.0218	715.9
4th-Ventricle	21.5546	1933.3
Brain-Stem	81.8901	20859.2
Left-Hippocampus	59.4128	3836.4
Left-Amygdala	59.5398	1311.4
CSF	38.8475	849.4
Left-Accumbens-area	66.5316	830.4
Left-VentralDC	87.8454	3840.9
Left-vessel	52.15	32.6
Left-choroid-plexus	45.6209	371.7
Right-Lateral-Ventricle	22.6653	5513.7
Right-Inf-Lat-Vent	25.8166	596.3
Right-Cerebellum-White-Matter	83.4715	13087.6
Right-Cerebellum-Cortex	55.0753	56317.6
Right-Thalamus-Proper	83.8173	6792.5
Right-Caudate	71.7663	3864.8
Right-Putamen	76.5866	4517.9
Right-Pallidum	94.9078	1897.1
Right-Hippocampus	57.4536	4093.1
Right-Amygdala	57.9299	1411.0
Right-Accumbens-area	66.9749	755.3
Right-VentralDC	87.1671	3819.7
Right-vessel	51.7333	18.5
Right-choroid-plexus	51.0786	529.4
5th-Ventricle	0.0	0.0
WM-hypointensities	66.5954	639.7
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	72.4167	147.9
CC_Posterior	101.2141	897.8
CC_Mid_Posterior	90.167	519.4
CC_Central	92.6604	480.8
CC_Mid_Anterior	100.1089	461.5
CC_Anterior	101.9561	812.9
