name	intensity-avg	volume
Left-Lateral-Ventricle	22.4822	7091.7
Left-Inf-Lat-Vent	38.1003	423.0
Left-Cerebellum-White-Matter	82.8108	14668.0
Left-Cerebellum-Cortex	56.3785	55058.0
Left-Thalamus-Proper	85.4364	7173.6
Left-Caudate	73.1181	3684.2
Left-Putamen	80.9333	4920.4
Left-Pallidum	98.6395	2127.0
3rd-Ventricle	41.2471	513.2
4th-Ventricle	22.0064	1536.9
Brain-Stem	82.1339	22723.4
Left-Hippocampus	60.3196	4414.6
Left-Amygdala	60.4063	1637.4
CSF	38.0087	602.9
Left-Accumbens-area	69.094	655.4
Left-VentralDC	88.8758	4321.9
Left-vessel	53.5181	98.4
Left-choroid-plexus	51.5875	496.7
Right-Lateral-Ventricle	24.3831	5519.9
Right-Inf-Lat-Vent	40.446	243.5
Right-Cerebellum-White-Matter	83.5424	13896.3
Right-Cerebellum-Cortex	55.7284	52298.8
Right-Thalamus-Proper	85.6034	7228.3
Right-Caudate	73.7728	3646.8
Right-Putamen	79.7294	4948.0
Right-Pallidum	97.2368	1959.8
Right-Hippocampus	59.7073	4575.0
Right-Amygdala	61.0159	1502.7
Right-Accumbens-area	70.6477	726.8
Right-VentralDC	88.0948	4044.0
Right-vessel	47.2647	45.8
Right-choroid-plexus	50.3195	378.2
5th-Ventricle	0.0	0.0
WM-hypointensities	67.2884	1140.5
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	80.6129	101.7
CC_Posterior	100.6036	892.0
CC_Mid_Posterior	91.15700000000001	522.0
CC_Central	96.5602	425.3
CC_Mid_Anterior	98.1801	423.7
CC_Anterior	101.9705	736.2
