name	intensity-avg	volume
Left-Lateral-Ventricle	30.622	5141.8
Left-Inf-Lat-Vent	33.5778	758.8
Left-Cerebellum-White-Matter	86.0948	15716.2
Left-Cerebellum-Cortex	57.5493	52908.4
Left-Thalamus-Proper	85.7675	8123.8
Left-Caudate	72.8945	4008.5
Left-Putamen	79.252	5889.2
Left-Pallidum	95.4493	1927.9
3rd-Ventricle	32.6905	1181.7
4th-Ventricle	24.0597	1671.8
Brain-Stem	83.5567	22970.8
Left-Hippocampus	60.24	4606.1
Left-Amygdala	58.5672	1679.2
CSF	39.7713	1091.8
Left-Accumbens-area	66.1503	879.8
Left-VentralDC	88.9365	4506.1
Left-vessel	57.5455	21.7
Left-choroid-plexus	53.2038	504.1
Right-Lateral-Ventricle	25.6309	6937.9
Right-Inf-Lat-Vent	41.9534	394.8
Right-Cerebellum-White-Matter	85.45200000000001	14747.7
Right-Cerebellum-Cortex	55.9705	51618.7
Right-Thalamus-Proper	84.6877	7644.6
Right-Caudate	73.7668	4381.1
Right-Putamen	79.3009	5834.9
Right-Pallidum	95.0413	2107.7
Right-Hippocampus	59.5439	4679.8
Right-Amygdala	58.7122	1860.4
Right-Accumbens-area	67.2558	758.7
Right-VentralDC	87.6416	4413.6
Right-vessel	54.4211	30.3
Right-choroid-plexus	52.8053	542.7
5th-Ventricle	0.0	0.0
WM-hypointensities	65.6793	1621.3
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	72.8389	210.5
CC_Posterior	100.5441	1170.6
CC_Mid_Posterior	91.0962	770.6
CC_Central	93.0355	721.9
CC_Mid_Anterior	94.2537	663.8
CC_Anterior	102.9671	1255.7
