name	intensity-avg	volume
Left-Lateral-Ventricle	25.0142	6925.2
Left-Inf-Lat-Vent	36.5066	339.5
Left-Cerebellum-White-Matter	86.2683	12435.4
Left-Cerebellum-Cortex	55.6763	52613.8
Left-Thalamus-Proper	85.2843	6339.9
Left-Caudate	71.3777	3412.9
Left-Putamen	76.5332	5271.0
Left-Pallidum	96.51299999999999	1778.0
3rd-Ventricle	31.2236	955.5
4th-Ventricle	18.9138	2383.5
Brain-Stem	83.7938	18523.5
Left-Hippocampus	59.6175	3576.2
Left-Amygdala	56.2173	1552.5
CSF	39.2997	867.6
Left-Accumbens-area	68.8681	746.8
Left-VentralDC	90.1236	3522.0
Left-vessel	55.3571	20.7
Left-choroid-plexus	47.7087	468.7
Right-Lateral-Ventricle	20.4931	9456.2
Right-Inf-Lat-Vent	30.9816	466.0
Right-Cerebellum-White-Matter	84.7739	12792.4
Right-Cerebellum-Cortex	53.5095	52346.4
Right-Thalamus-Proper	84.0569	6189.7
Right-Caudate	70.898	3558.8
Right-Putamen	75.7584	5180.8
Right-Pallidum	96.0263	1685.3
Right-Hippocampus	57.0301	3527.1
Right-Amygdala	57.1357	1422.0
Right-Accumbens-area	69.3343	711.9
Right-VentralDC	89.6517	3549.5
Right-vessel	55.9375	21.2
Right-choroid-plexus	45.7268	517.2
5th-Ventricle	0.0	0.0
WM-hypointensities	60.5017	1118.7
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	71.0806	144.5
CC_Posterior	102.9378	817.6
CC_Mid_Posterior	92.4452	543.8
CC_Central	94.124	441.9
CC_Mid_Anterior	98.0437	443.1
CC_Anterior	100.6513	867.8
