name	intensity-avg	volume
Left-Lateral-Ventricle	17.1072	20234.5
Left-Inf-Lat-Vent	34.833	603.6
Left-Cerebellum-White-Matter	84.5914	13561.9
Left-Cerebellum-Cortex	56.435	65736.3
Left-Thalamus-Proper	81.6036	8202.0
Left-Caudate	68.0423	4629.4
Left-Putamen	75.5162	5941.7
Left-Pallidum	94.1776	2085.8
3rd-Ventricle	37.1192	653.5
4th-Ventricle	23.0528	1593.6
Brain-Stem	81.7283	22351.2
Left-Hippocampus	59.6342	4795.7
Left-Amygdala	58.1139	1882.4
CSF	36.6109	1241.7
Left-Accumbens-area	63.6015	696.2
Left-VentralDC	87.5168	4450.2
Left-vessel	52.2353	66.0
Left-choroid-plexus	44.8317	638.2
Right-Lateral-Ventricle	15.1221	21374.5
Right-Inf-Lat-Vent	34.7709	407.8
Right-Cerebellum-White-Matter	85.1619	13205.3
Right-Cerebellum-Cortex	55.2981	63333.5
Right-Thalamus-Proper	81.7218	8213.3
Right-Caudate	67.9402	4758.7
Right-Putamen	74.1477	6079.3
Right-Pallidum	90.9615	1981.7
Right-Hippocampus	58.6299	4865.9
Right-Amygdala	55.6935	1925.7
Right-Accumbens-area	65.0952	688.0
Right-VentralDC	85.8389	4054.0
Right-vessel	47.2759	36.4
Right-choroid-plexus	44.2177	784.3
5th-Ventricle	0.0	0.0
WM-hypointensities	64.4088	1368.6
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	65.935	134.7
CC_Posterior	97.3531	1023.0
CC_Mid_Posterior	91.6192	342.7
CC_Central	93.5639	408.1
CC_Mid_Anterior	97.666	461.2
CC_Anterior	95.8248	1038.5
