name	intensity-avg	volume
Left-Lateral-Ventricle	23.8769	5935.3
Left-Inf-Lat-Vent	35.97	315.4
Left-Cerebellum-White-Matter	85.1274	12269.5
Left-Cerebellum-Cortex	58.1171	51549.4
Left-Thalamus-Proper	82.3631	7798.4
Left-Caudate	73.1101	3619.8
Left-Putamen	80.0839	4605.6
Left-Pallidum	93.7846	1587.3
3rd-Ventricle	33.4478	692.0
4th-Ventricle	19.1107	2115.6
Brain-Stem	82.7407	18970.5
Left-Hippocampus	60.195	4286.4
Left-Amygdala	57.4485	1437.9
CSF	37.7068	626.0
Left-Accumbens-area	68.1582	734.2
Left-VentralDC	87.9647	3994.1
Left-vessel	55.875	52.2
Left-choroid-plexus	53.674	465.3
Right-Lateral-Ventricle	21.7351	7120.6
Right-Inf-Lat-Vent	33.192	345.7
Right-Cerebellum-White-Matter	84.2108	11687.6
Right-Cerebellum-Cortex	55.0434	50249.6
Right-Thalamus-Proper	82.2943	7608.4
Right-Caudate	72.9417	3739.5
Right-Putamen	79.949	4704.7
Right-Pallidum	94.1084	1654.3
Right-Hippocampus	58.2751	4698.0
Right-Amygdala	57.3871	1831.1
Right-Accumbens-area	69.2691	721.9
Right-VentralDC	87.4778	3720.2
Right-vessel	49.8	21.3
Right-choroid-plexus	50.7693	617.5
5th-Ventricle	0.0	0.0
WM-hypointensities	56.5512	893.3
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	69.6404	130.1
CC_Posterior	99.6628	970.1
CC_Mid_Posterior	88.5756	479.6
CC_Central	93.7903	383.8
CC_Mid_Anterior	97.2661	424.6
CC_Anterior	98.7065	893.4
