name	intensity-avg	volume
Left-Lateral-Ventricle	27.0201	3514.1
Left-Inf-Lat-Vent	33.9583	304.9
Left-Cerebellum-White-Matter	84.7995	11442.9
Left-Cerebellum-Cortex	55.7376	49049.7
Left-Thalamus-Proper	82.4282	6829.3
Left-Caudate	70.622	3194.6
Left-Putamen	77.0992	5513.8
Left-Pallidum	93.1442	1960.1
3rd-Ventricle	27.5958	750.8
4th-Ventricle	16.8206	1937.7
Brain-Stem	82.1758	17821.9
Left-Hippocampus	58.7775	4268.2
Left-Amygdala	57.6873	2012.7
CSF	31.1852	636.4
Left-Accumbens-area	66.5549	727.6
Left-VentralDC	86.9367	3570.8
Left-vessel	54.7333	25.8
Left-choroid-plexus	48.3211	333.0
Right-Lateral-Ventricle	24.6508	3490.8
Right-Inf-Lat-Vent	27.7178	433.3
Right-Cerebellum-White-Matter	85.5518	11129.6
Right-Cerebellum-Cortex	55.1252	48353.7
Right-Thalamus-Proper	79.1006	6201.5
Right-Caudate	69.5596	3469.1
Right-Putamen	75.6054	5519.4
Right-Pallidum	92.3782	1840.0
Right-Hippocampus	58.0833	4411.2
Right-Amygdala	57.6515	2193.9
Right-Accumbens-area	65.9867	657.0
Right-VentralDC	86.0888	3535.0
Right-vessel	47.2333	38.2
Right-choroid-plexus	48.7149	385.3
5th-Ventricle	0.0	0.0
WM-hypointensities	67.3042	1049.3
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	70.5969	141.5
CC_Posterior	100.4489	822.8
CC_Mid_Posterior	92.0451	490.6
CC_Central	93.04799999999999	492.0
CC_Mid_Anterior	96.5548	396.4
CC_Anterior	100.265	753.6
