name	intensity-avg	volume
Left-Lateral-Ventricle	28.2252	4214.4
Left-Inf-Lat-Vent	42.5862	290.3
Left-Cerebellum-White-Matter	83.2153	12533.6
Left-Cerebellum-Cortex	54.8176	48109.3
Left-Thalamus-Proper	84.8699	7582.4
Left-Caudate	71.7051	3018.9
Left-Putamen	79.4066	6072.5
Left-Pallidum	97.1363	2037.3
3rd-Ventricle	34.3384	669.4
4th-Ventricle	21.5708	1381.9
Brain-Stem	82.8588	19694.3
Left-Hippocampus	60.3919	4043.0
Left-Amygdala	59.2482	1522.9
CSF	37.249	815.4
Left-Accumbens-area	66.3487	627.8
Left-VentralDC	88.0142	4016.6
Left-vessel	45.5714	64.9
Left-choroid-plexus	53.3918	478.1
Right-Lateral-Ventricle	31.557	2969.2
Right-Inf-Lat-Vent	30.4556	521.9
Right-Cerebellum-White-Matter	83.17200000000001	12310.7
Right-Cerebellum-Cortex	53.9925	48098.4
Right-Thalamus-Proper	83.9298	7101.6
Right-Caudate	72.1704	3115.0
Right-Putamen	78.2548	6191.4
Right-Pallidum	96.5762	2080.0
Right-Hippocampus	59.5858	3942.9
Right-Amygdala	59.5333	1544.4
Right-Accumbens-area	67.5121	626.3
Right-VentralDC	86.4539	4018.5
Right-vessel	46.5556	73.0
Right-choroid-plexus	53.257	587.3
5th-Ventricle	0.0	0.0
WM-hypointensities	67.8037	962.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	70.6148	149.9
CC_Posterior	104.5198	1009.8
CC_Mid_Posterior	97.1497	493.2
CC_Central	95.0167	653.5
CC_Mid_Anterior	103.0516	534.9
CC_Anterior	104.5985	983.9
