name	intensity-avg	volume
Left-Lateral-Ventricle	30.8229	3173.9
Left-Inf-Lat-Vent	36.7226	442.7
Left-Cerebellum-White-Matter	84.5835	12003.8
Left-Cerebellum-Cortex	56.688	55562.2
Left-Thalamus-Proper	81.7029	7021.7
Left-Caudate	72.2636	3822.3
Left-Putamen	76.1082	5127.4
Left-Pallidum	90.9392	1657.7
3rd-Ventricle	40.6555	575.9
4th-Ventricle	23.5572	1282.8
Brain-Stem	83.2952	20151.9
Left-Hippocampus	59.2349	3982.0
Left-Amygdala	56.8071	1562.6
CSF	38.058	653.0
Left-Accumbens-area	67.6155	732.9
Left-VentralDC	85.7396	3657.1
Left-vessel	54.5	55.4
Left-choroid-plexus	54.9551	368.7
Right-Lateral-Ventricle	31.9581	2899.4
Right-Inf-Lat-Vent	30.9683	403.0
Right-Cerebellum-White-Matter	84.0816	12450.6
Right-Cerebellum-Cortex	54.8411	54230.2
Right-Thalamus-Proper	81.1841	6807.0
Right-Caudate	72.1923	3986.0
Right-Putamen	76.5953	5139.3
Right-Pallidum	90.3379	1628.8
Right-Hippocampus	58.3933	3896.6
Right-Amygdala	57.6623	1637.2
Right-Accumbens-area	69.5703	722.6
Right-VentralDC	86.24700000000001	3653.8
Right-vessel	61.5455	16.4
Right-choroid-plexus	52.265	401.8
5th-Ventricle	0.0	0.0
WM-hypointensities	67.9111	944.9
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	70.4078	117.0
CC_Posterior	102.7354	1125.0
CC_Mid_Posterior	96.60700000000001	602.3
CC_Central	95.3248	641.8
CC_Mid_Anterior	97.5475	746.0
CC_Anterior	108.9179	815.2
