name	intensity-avg	volume
Left-Lateral-Ventricle	28.1851	4298.1
Left-Inf-Lat-Vent	33.629	629.2
Left-Cerebellum-White-Matter	85.1092	11606.3
Left-Cerebellum-Cortex	55.9815	53364.9
Left-Thalamus-Proper	84.355	5651.9
Left-Caudate	72.7147	2966.2
Left-Putamen	79.0752	5097.3
Left-Pallidum	94.7054	1567.8
3rd-Ventricle	29.4902	705.1
4th-Ventricle	20.2278	2240.0
Brain-Stem	83.0311	17171.5
Left-Hippocampus	59.2364	3661.5
Left-Amygdala	57.7259	1352.9
CSF	37.6386	697.3
Left-Accumbens-area	67.4246	601.4
Left-VentralDC	89.7144	3436.4
Left-vessel	51.4483	39.5
Left-choroid-plexus	51.8886	372.7
Right-Lateral-Ventricle	25.3644	4629.2
Right-Inf-Lat-Vent	29.5254	430.9
Right-Cerebellum-White-Matter	83.9894	11923.5
Right-Cerebellum-Cortex	53.7292	53234.9
Right-Thalamus-Proper	82.6529	5452.4
Right-Caudate	72.4874	3213.5
Right-Putamen	78.9824	5022.3
Right-Pallidum	94.9121	1566.5
Right-Hippocampus	57.0251	3897.5
Right-Amygdala	58.0839	1396.7
Right-Accumbens-area	69.3728	538.3
Right-VentralDC	88.949	3305.0
Right-vessel	46.068999999999996	33.0
Right-choroid-plexus	48.4213	420.6
5th-Ventricle	0.0	0.0
WM-hypointensities	68.9689	642.4
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	72.4248	132.3
CC_Posterior	107.8287	877.3
CC_Mid_Posterior	99.0799	532.0
CC_Central	99.3248	455.2
CC_Mid_Anterior	104.5221	439.0
CC_Anterior	107.0024	771.2
