name	intensity-avg	volume
Left-Lateral-Ventricle	26.7405	6882.3
Left-Inf-Lat-Vent	36.7722	446.7
Left-Cerebellum-White-Matter	83.8975	13150.9
Left-Cerebellum-Cortex	56.6104	62361.4
Left-Thalamus-Proper	81.6477	7912.6
Left-Caudate	70.0222	3510.7
Left-Putamen	76.7915	5474.5
Left-Pallidum	93.2542	1806.2
3rd-Ventricle	33.9834	877.9
4th-Ventricle	21.3528	1948.5
Brain-Stem	81.1775	21862.5
Left-Hippocampus	59.5632	4108.1
Left-Amygdala	57.4686	1583.7
CSF	39.525	916.4
Left-Accumbens-area	64.4532	825.3
Left-VentralDC	85.5756	4000.1
Left-vessel	56.1364	27.6
Left-choroid-plexus	51.3962	341.6
Right-Lateral-Ventricle	27.6381	6824.3
Right-Inf-Lat-Vent	32.5152	290.4
Right-Cerebellum-White-Matter	84.9854	12110.7
Right-Cerebellum-Cortex	55.4868	60805.7
Right-Thalamus-Proper	81.2775	7602.9
Right-Caudate	68.9013	3674.5
Right-Putamen	75.7728	5378.3
Right-Pallidum	92.8388	1754.7
Right-Hippocampus	59.3761	4093.3
Right-Amygdala	57.6052	1685.3
Right-Accumbens-area	66.9213	831.1
Right-VentralDC	85.4885	4162.0
Right-vessel	54.0833	16.1
Right-choroid-plexus	48.2818	375.9
5th-Ventricle	0.0	0.0
WM-hypointensities	65.2075	622.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	75.2455	192.3
CC_Posterior	103.1336	982.5
CC_Mid_Posterior	89.2917	476.2
CC_Central	95.2351	490.0
CC_Mid_Anterior	99.425	484.9
CC_Anterior	100.8855	930.7
