onset	duration	trial_type
0.0026	2	cue_negative
5.0166	3	img_negative
13.003	2	cue_negative
18.0164	3	img_negative
26.004	2	cue_neutral
31.0162	3	img_negative
39.005	2	cue_negative
44.016	3	img_negative
52.006	2	cue_neutral
57.0159	3	img_neutral
65.007	2	cue_neutral
70.0157	3	img_neutral
78.008	2	cue_neutral
83.0155	3	img_neutral
91.009	2	cue_negative
96.0236	3	img_neutral
104.01	2	cue_negative
109.0235	3	img_negative
117.011	2	cue_neutral
122.0233	3	img_negative
130.012	2	cue_neutral
135.0231	3	img_neutral
143.013	2	cue_negative
148.0229	3	img_negative
156.014	2	cue_negative
161.0227	3	img_neutral
169.015	2	cue_negative
174.0225	3	img_negative
182.016	2	cue_negative
187.0307	3	img_negative
195.017	2	cue_negative
200.0305	3	img_neutral
208.018	2	cue_neutral
213.0303	3	img_neutral
221.019	2	cue_neutral
226.0301	3	img_neutral
234.02	2	cue_neutral
239.03	3	img_neutral
247.021	2	cue_neutral
252.0298	3	img_negative
260.0221	2	cue_neutral
265.0296	3	img_neutral
273.023	2	cue_neutral
278.0294	3	img_neutral
286.024	2	cue_neutral
291.0376	3	img_neutral
299.025	2	cue_neutral
304.0374	3	img_neutral
312.026	2	cue_negative
317.0372	3	img_negative
325.027	2	cue_negative
330.037	3	img_negative
338.028	2	cue_negative
343.0368	3	img_negative
351.029	2	cue_negative
356.0366	3	img_negative
364.03	2	cue_negative
369.0365	3	img_negative
377.031	2	cue_neutral
382.0446	3	img_neutral
