name	intensity-avg	volume
Left-Lateral-Ventricle	23.649	7190.4
Left-Inf-Lat-Vent	39.3561	464.9
Left-Cerebellum-White-Matter	86.2682	13466.0
Left-Cerebellum-Cortex	57.4322	62304.1
Left-Thalamus-Proper	81.5293	7718.8
Left-Caudate	67.2903	4092.5
Left-Putamen	74.2155	6017.8
Left-Pallidum	91.3023	2081.8
3rd-Ventricle	30.1787	1105.0
4th-Ventricle	18.9733	2370.3
Brain-Stem	84.7692	22122.8
Left-Hippocampus	58.6208	4309.6
Left-Amygdala	57.9228	1641.2
CSF	37.6963	1109.4
Left-Accumbens-area	63.8293	746.0
Left-VentralDC	88.8066	4031.5
Left-vessel	50.6296	43.2
Left-choroid-plexus	46.6268	771.7
Right-Lateral-Ventricle	20.0188	9003.1
Right-Inf-Lat-Vent	31.7885	495.5
Right-Cerebellum-White-Matter	86.0887	12579.6
Right-Cerebellum-Cortex	55.5234	61063.2
Right-Thalamus-Proper	78.2079	6981.8
Right-Caudate	67.408	4185.8
Right-Putamen	73.4454	5838.4
Right-Pallidum	90.2767	1906.9
Right-Hippocampus	56.4179	4333.1
Right-Amygdala	55.9579	1653.2
Right-Accumbens-area	65.9583	715.7
Right-VentralDC	87.3895	4119.1
Right-vessel	54.5	23.2
Right-choroid-plexus	46.3735	671.4
5th-Ventricle	0.0	0.0
WM-hypointensities	68.2219	879.3
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	64.6504	169.3
CC_Posterior	98.9148	930.1
CC_Mid_Posterior	90.6273	543.3
CC_Central	94.5184	481.6
CC_Mid_Anterior	94.494	588.9
CC_Anterior	104.9246	939.9
