name	intensity-avg	volume
Left-Lateral-Ventricle	27.2281	4732.0
Left-Inf-Lat-Vent	32.4132	585.2
Left-Cerebellum-White-Matter	86.0011	14584.5
Left-Cerebellum-Cortex	56.2057	53978.1
Left-Thalamus-Proper	83.9521	7228.5
Left-Caudate	71.4454	3763.3
Left-Putamen	76.8576	5093.0
Left-Pallidum	93.5483	1803.3
3rd-Ventricle	31.7395	820.1
4th-Ventricle	19.4673	2097.0
Brain-Stem	83.9541	20858.8
Left-Hippocampus	58.8612	4247.9
Left-Amygdala	57.3436	1613.1
CSF	37.4044	796.0
Left-Accumbens-area	65.782	896.4
Left-VentralDC	88.4601	3858.5
Left-vessel	49.1	32.6
Left-choroid-plexus	53.4501	444.4
Right-Lateral-Ventricle	25.1582	4624.2
Right-Inf-Lat-Vent	25.3348	681.0
Right-Cerebellum-White-Matter	84.6794	14613.8
Right-Cerebellum-Cortex	53.6674	55771.5
Right-Thalamus-Proper	81.7419	6711.3
Right-Caudate	71.7644	3719.0
Right-Putamen	77.4293	5084.0
Right-Pallidum	94.79	1805.1
Right-Hippocampus	57.4507	4358.0
Right-Amygdala	56.7122	1588.7
Right-Accumbens-area	66.3824	760.1
Right-VentralDC	87.3717	3969.5
Right-vessel	55.1111	27.2
Right-choroid-plexus	48.1401	387.8
5th-Ventricle	0.0	0.0
WM-hypointensities	64.9455	947.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	73.0696	133.5
CC_Posterior	101.7766	955.3
CC_Mid_Posterior	91.7608	645.0
CC_Central	94.1254	653.0
CC_Mid_Anterior	95.4069	542.9
CC_Anterior	106.7549	746.2
