name	intensity-avg	volume
Left-Lateral-Ventricle	24.3447	5388.2
Left-Inf-Lat-Vent	32.3937	313.7
Left-Cerebellum-White-Matter	84.5705	12093.5
Left-Cerebellum-Cortex	55.3197	56073.3
Left-Thalamus-Proper	82.9627	6760.7
Left-Caudate	71.0593	3329.7
Left-Putamen	75.7188	4860.6
Left-Pallidum	94.5742	1762.7
3rd-Ventricle	31.6254	688.0
4th-Ventricle	20.7437	1581.7
Brain-Stem	80.7449	17832.1
Left-Hippocampus	58.9615	3715.4
Left-Amygdala	55.9896	1299.1
CSF	32.2949	1048.7
Left-Accumbens-area	64.8032	668.4
Left-VentralDC	86.3996	3678.6
Left-vessel	48.3571	27.3
Left-choroid-plexus	47.5648	497.5
Right-Lateral-Ventricle	21.7687	5806.0
Right-Inf-Lat-Vent	31.2344	412.0
Right-Cerebellum-White-Matter	83.7621	12566.9
Right-Cerebellum-Cortex	52.5355	56181.6
Right-Thalamus-Proper	81.7483	6715.7
Right-Caudate	69.02	3355.6
Right-Putamen	75.3275	4757.7
Right-Pallidum	94.7689	1614.8
Right-Hippocampus	55.9799	3787.2
Right-Amygdala	57.5261	1423.2
Right-Accumbens-area	64.7747	599.1
Right-VentralDC	87.0397	3726.7
Right-vessel	53.8462	22.2
Right-choroid-plexus	46.1358	451.7
5th-Ventricle	0.0	0.0
WM-hypointensities	68.4959	742.1
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	72.303	161.2
CC_Posterior	102.2899	948.3
CC_Mid_Posterior	95.9865	473.2
CC_Central	95.6585	669.5
CC_Mid_Anterior	95.4921	687.2
CC_Anterior	103.2055	1043.8
