name	intensity-avg	volume
Left-Lateral-Ventricle	29.2406	3979.0
Left-Inf-Lat-Vent	30.8611	524.3
Left-Cerebellum-White-Matter	87.9451	12051.4
Left-Cerebellum-Cortex	58.1419	51248.2
Left-Thalamus-Proper	83.715	7962.3
Left-Caudate	72.4046	3395.2
Left-Putamen	80.5258	6113.0
Left-Pallidum	97.3298	2182.3
3rd-Ventricle	27.1153	1007.8
4th-Ventricle	19.9753	2752.4
Brain-Stem	82.5402	21976.6
Left-Hippocampus	60.088	3749.2
Left-Amygdala	57.3316	1346.6
CSF	34.0067	903.9
Left-Accumbens-area	66.5964	732.5
Left-VentralDC	87.219	4430.0
Left-vessel	53.4	63.8
Left-choroid-plexus	52.5179	538.1
Right-Lateral-Ventricle	28.7356	3456.4
Right-Inf-Lat-Vent	29.2659	464.9
Right-Cerebellum-White-Matter	86.8474	12220.0
Right-Cerebellum-Cortex	55.5292	51382.0
Right-Thalamus-Proper	81.7602	7167.2
Right-Caudate	73.4382	3452.3
Right-Putamen	80.4458	6063.3
Right-Pallidum	97.5881	2071.0
Right-Hippocampus	58.108000000000004	4110.6
Right-Amygdala	56.8509	1481.2
Right-Accumbens-area	68.1926	651.5
Right-VentralDC	87.152	4664.1
Right-vessel	59.4286	11.5
Right-choroid-plexus	53.3987	552.6
5th-Ventricle	0.0	0.0
WM-hypointensities	67.3342	1123.2
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	71.0244	194.7
CC_Posterior	102.277	955.9
CC_Mid_Posterior	100.4718	617.1
CC_Central	97.1575	692.7
CC_Mid_Anterior	97.1289	639.2
CC_Anterior	103.5569	881.9
