name	intensity-avg	volume
Left-Lateral-Ventricle	21.8387	7670.4
Left-Inf-Lat-Vent	38.4264	318.9
Left-Cerebellum-White-Matter	84.7372	14359.8
Left-Cerebellum-Cortex	56.8083	61291.9
Left-Thalamus-Proper	84.1091	8063.0
Left-Caudate	68.206	3738.9
Left-Putamen	72.9643	5186.0
Left-Pallidum	92.8269	1824.1
3rd-Ventricle	36.8278	698.3
4th-Ventricle	24.5582	1602.1
Brain-Stem	82.3427	22775.0
Left-Hippocampus	58.863	3977.3
Left-Amygdala	57.1001	1580.2
CSF	39.4162	816.7
Left-Accumbens-area	62.0732	791.1
Left-VentralDC	87.4377	4057.4
Left-vessel	50.0	40.5
Left-choroid-plexus	46.3519	606.0
Right-Lateral-Ventricle	24.1264	5820.0
Right-Inf-Lat-Vent	35.7954	340.9
Right-Cerebellum-White-Matter	84.9288	13410.7
Right-Cerebellum-Cortex	55.183	61062.5
Right-Thalamus-Proper	81.60600000000001	7706.5
Right-Caudate	67.3271	3867.6
Right-Putamen	71.9295	5052.0
Right-Pallidum	91.0536	1923.9
Right-Hippocampus	57.5525	4067.0
Right-Amygdala	56.3582	1687.3
Right-Accumbens-area	62.9	718.5
Right-VentralDC	86.294	4216.7
Right-vessel	41.0	33.9
Right-choroid-plexus	47.8778	617.6
5th-Ventricle	0.0	0.0
WM-hypointensities	67.8796	715.3
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	70.1544	158.5
CC_Posterior	99.3084	1110.5
CC_Mid_Posterior	91.8642	726.8
CC_Central	94.0499	593.5
CC_Mid_Anterior	98.4544	554.0
CC_Anterior	99.9342	997.2
