name	intensity-avg	volume
Left-Lateral-Ventricle	27.7582	3922.0
Left-Inf-Lat-Vent	42.5758	133.1
Left-Cerebellum-White-Matter	84.2122	13703.2
Left-Cerebellum-Cortex	55.4834	63559.9
Left-Thalamus-Proper	83.1249	8067.9
Left-Caudate	70.0897	2829.0
Left-Putamen	76.0384	4908.4
Left-Pallidum	94.8063	1923.4
3rd-Ventricle	36.1587	735.4
4th-Ventricle	17.2606	2819.0
Brain-Stem	81.3891	23307.6
Left-Hippocampus	58.7524	4239.6
Left-Amygdala	56.3767	1800.0
CSF	37.3078	849.7
Left-Accumbens-area	67.6536	553.8
Left-VentralDC	87.9828	4259.5
Left-vessel	46.3846	38.8
Left-choroid-plexus	50.7206	452.1
Right-Lateral-Ventricle	26.7849	3737.9
Right-Inf-Lat-Vent	33.7041	254.1
Right-Cerebellum-White-Matter	85.6013	13514.3
Right-Cerebellum-Cortex	54.4277	62561.2
Right-Thalamus-Proper	81.8616	7531.5
Right-Caudate	68.541	2924.9
Right-Putamen	75.0731	4908.6
Right-Pallidum	95.5486	1758.1
Right-Hippocampus	56.0095	4486.1
Right-Amygdala	55.6186	1779.7
Right-Accumbens-area	66.4439	561.7
Right-VentralDC	87.5051	4316.5
Right-vessel	53.2857	25.3
Right-choroid-plexus	52.144	479.9
5th-Ventricle	0.0	0.0
WM-hypointensities	66.1523	675.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	79.2647	150.2
CC_Posterior	100.5826	798.0
CC_Mid_Posterior	92.5175	534.0
CC_Central	91.4644	674.9
CC_Mid_Anterior	90.616	601.3
CC_Anterior	103.0306	740.2
