name	intensity-avg	volume
Left-Lateral-Ventricle	17.671	14596.4
Left-Inf-Lat-Vent	32.8765	617.2
Left-Cerebellum-White-Matter	85.2126	13558.9
Left-Cerebellum-Cortex	57.0929	58299.9
Left-Thalamus-Proper	82.2509	8305.1
Left-Caudate	67.3205	4105.7
Left-Putamen	76.5865	5343.8
Left-Pallidum	94.0118	1962.7
3rd-Ventricle	32.330999999999996	895.5
4th-Ventricle	21.1684	1918.3
Brain-Stem	82.00399999999999	23174.4
Left-Hippocampus	59.5947	4102.2
Left-Amygdala	58.7149	1830.3
CSF	38.3571	833.1
Left-Accumbens-area	64.0374	714.4
Left-VentralDC	86.4563	4349.7
Left-vessel	51.0769	27.8
Left-choroid-plexus	44.5025	699.7
Right-Lateral-Ventricle	18.0096	11354.9
Right-Inf-Lat-Vent	32.1378	378.1
Right-Cerebellum-White-Matter	85.4424	13066.6
Right-Cerebellum-Cortex	55.6704	58427.1
Right-Thalamus-Proper	81.1617	7847.9
Right-Caudate	67.7599	4396.9
Right-Putamen	75.836	5306.9
Right-Pallidum	92.1804	2049.6
Right-Hippocampus	58.9877	4434.5
Right-Amygdala	57.898	2066.1
Right-Accumbens-area	65.8723	719.4
Right-VentralDC	85.8109	4515.6
Right-vessel	53.2353	27.8
Right-choroid-plexus	46.2901	576.8
5th-Ventricle	0.0	0.0
WM-hypointensities	67.9259	1185.1
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	79.2453	233.4
CC_Posterior	100.7269	1148.8
CC_Mid_Posterior	89.5448	696.8
CC_Central	95.2237	489.4
CC_Mid_Anterior	98.275	577.2
CC_Anterior	99.723	960.6
