name	intensity-avg	volume
Left-Lateral-Ventricle	24.1204	4943.8
Left-Inf-Lat-Vent	41.602	219.9
Left-Cerebellum-White-Matter	83.3426	11636.0
Left-Cerebellum-Cortex	54.6073	51311.7
Left-Thalamus-Proper	82.9901	6171.7
Left-Caudate	73.2383	4085.6
Left-Putamen	78.1622	4595.3
Left-Pallidum	95.5629	1665.5
3rd-Ventricle	34.9946	616.9
4th-Ventricle	19.7224	1603.8
Brain-Stem	81.4516	18290.8
Left-Hippocampus	59.1644	3278.9
Left-Amygdala	58.0538	1122.9
CSF	35.7736	798.1
Left-Accumbens-area	66.2186	650.5
Left-VentralDC	86.7723	3285.3
Left-vessel	48.6667	42.3
Left-choroid-plexus	50.3416	355.1
Right-Lateral-Ventricle	22.22	5436.6
Right-Inf-Lat-Vent	34.924	203.8
Right-Cerebellum-White-Matter	82.9823	11250.6
Right-Cerebellum-Cortex	53.6931	50692.5
Right-Thalamus-Proper	80.7725	5692.9
Right-Caudate	72.5354	4047.2
Right-Putamen	76.6828	4457.5
Right-Pallidum	93.0644	1523.5
Right-Hippocampus	57.6955	3364.5
Right-Amygdala	55.568000000000005	1404.8
Right-Accumbens-area	66.6968	696.3
Right-VentralDC	86.06200000000001	3335.7
Right-vessel	52.5	19.5
Right-choroid-plexus	48.3326	393.6
5th-Ventricle	0.0	0.0
WM-hypointensities	66.7509	988.3
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	68.0076	159.1
CC_Posterior	101.0888	753.9
CC_Mid_Posterior	93.3719	513.0
CC_Central	94.81700000000001	418.1
CC_Mid_Anterior	99.4027	461.0
CC_Anterior	101.9062	835.6
