name	intensity-avg	volume
Left-Lateral-Ventricle	17.6532	10093.5
Left-Inf-Lat-Vent	35.756	448.7
Left-Cerebellum-White-Matter	84.774	13823.6
Left-Cerebellum-Cortex	57.1838	60967.9
Left-Thalamus-Proper	79.3815	6335.5
Left-Caudate	70.3529	3892.2
Left-Putamen	80.1427	5276.1
Left-Pallidum	95.0605	1829.5
3rd-Ventricle	27.1959	996.7
4th-Ventricle	20.1888	1741.2
Brain-Stem	82.5509	19875.2
Left-Hippocampus	59.4137	3772.5
Left-Amygdala	58.4242	1595.1
CSF	36.8354	861.0
Left-Accumbens-area	66.6007	544.4
Left-VentralDC	87.3604	3857.5
Left-vessel	55.4286	32.6
Left-choroid-plexus	47.9779	551.1
Right-Lateral-Ventricle	22.1196	5352.9
Right-Inf-Lat-Vent	32.4772	319.5
Right-Cerebellum-White-Matter	83.2271	13703.3
Right-Cerebellum-Cortex	56.1532	59556.0
Right-Thalamus-Proper	79.411	6225.5
Right-Caudate	72.1962	3856.1
Right-Putamen	79.7688	4941.7
Right-Pallidum	95.2285	1837.7
Right-Hippocampus	56.8809	3731.3
Right-Amygdala	57.3067	1562.3
Right-Accumbens-area	68.821	518.6
Right-VentralDC	86.8399	3802.4
Right-vessel	54.7273	17.9
Right-choroid-plexus	48.7038	492.8
5th-Ventricle	0.0	0.0
WM-hypointensities	66.4565	870.1
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	72.2661	129.5
CC_Posterior	101.6563	904.2
CC_Mid_Posterior	89.6842	550.8
CC_Central	91.8378	451.0
CC_Mid_Anterior	95.6323	458.5
CC_Anterior	99.655	749.0
