name	intensity-avg	volume
Left-Lateral-Ventricle	24.9	5415.2
Left-Inf-Lat-Vent	36.7483	174.8
Left-Cerebellum-White-Matter	85.2497	15459.7
Left-Cerebellum-Cortex	54.8999	63975.3
Left-Thalamus-Proper	79.7134	7219.6
Left-Caudate	67.7287	4138.6
Left-Putamen	71.8455	5906.7
Left-Pallidum	91.4015	1827.8
3rd-Ventricle	36.9112	693.3
4th-Ventricle	21.9953	1848.3
Brain-Stem	82.0706	22801.2
Left-Hippocampus	57.0481	4114.9
Left-Amygdala	54.7047	1463.3
CSF	34.0976	889.2
Left-Accumbens-area	60.8054	743.0
Left-VentralDC	88.1771	4292.8
Left-vessel	50.4783	33.2
Left-choroid-plexus	51.6829	651.2
Right-Lateral-Ventricle	23.6242	5593.4
Right-Inf-Lat-Vent	28.1453	325.6
Right-Cerebellum-White-Matter	83.1939	15205.7
Right-Cerebellum-Cortex	51.2397	63358.1
Right-Thalamus-Proper	79.1682	7116.6
Right-Caudate	66.7789	4355.4
Right-Putamen	70.4212	5751.7
Right-Pallidum	90.2944	1974.3
Right-Hippocampus	55.7781	4032.3
Right-Amygdala	54.5436	1659.1
Right-Accumbens-area	63.2665	674.6
Right-VentralDC	86.0841	4030.8
Right-vessel	45.4118	26.7
Right-choroid-plexus	47.7032	476.5
5th-Ventricle	0.0	0.0
WM-hypointensities	67.4833	887.1
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	70.7651	198.0
CC_Posterior	102.7005	1071.4
CC_Mid_Posterior	95.8542	617.5
CC_Central	95.0399	649.0
CC_Mid_Anterior	98.5646	514.6
CC_Anterior	100.11200000000001	990.4
