name	intensity-avg	volume
Left-Lateral-Ventricle	24.6399	4714.2
Left-Inf-Lat-Vent	33.8173	586.8
Left-Cerebellum-White-Matter	84.5205	14815.2
Left-Cerebellum-Cortex	53.8246	54175.9
Left-Thalamus-Proper	80.7468	8153.6
Left-Caudate	65.1454	4084.5
Left-Putamen	72.9972	6312.2
Left-Pallidum	90.7591	2044.6
3rd-Ventricle	35.2749	809.3
4th-Ventricle	18.4956	1648.1
Brain-Stem	81.4686	24370.4
Left-Hippocampus	56.3452	4415.0
Left-Amygdala	57.1434	1733.9
CSF	36.7562	758.6
Left-Accumbens-area	60.1356	855.0
Left-VentralDC	87.9728	4725.0
Left-vessel	54.48	34.9
Left-choroid-plexus	52.3437	587.6
Right-Lateral-Ventricle	24.8667	5081.1
Right-Inf-Lat-Vent	29.7546	413.2
Right-Cerebellum-White-Matter	83.4842	14357.9
Right-Cerebellum-Cortex	52.1195	52662.3
Right-Thalamus-Proper	79.2382	8037.9
Right-Caudate	65.8717	4120.1
Right-Putamen	71.2979	6180.6
Right-Pallidum	88.5459	2117.3
Right-Hippocampus	55.5386	4452.3
Right-Amygdala	55.0371	1686.5
Right-Accumbens-area	60.8462	823.9
Right-VentralDC	84.8491	4660.4
Right-vessel	45.4348	59.2
Right-choroid-plexus	51.8084	564.9
5th-Ventricle	0.0	0.0
WM-hypointensities	68.2248	1610.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	71.8323	188.6
CC_Posterior	98.1116	1104.4
CC_Mid_Posterior	90.3693	740.2
CC_Central	89.6468	778.2
CC_Mid_Anterior	93.6134	705.5
CC_Anterior	105.0476	1034.8
