name	intensity-avg	volume
Left-Lateral-Ventricle	20.3592	10129.0
Left-Inf-Lat-Vent	36.7963	458.8
Left-Cerebellum-White-Matter	85.9473	15361.4
Left-Cerebellum-Cortex	59.481	65234.6
Left-Thalamus-Proper	83.4195	7768.9
Left-Caudate	72.7653	4282.6
Left-Putamen	79.2796	6088.6
Left-Pallidum	94.9415	2149.0
3rd-Ventricle	26.8069	1408.3
4th-Ventricle	21.6373	2219.5
Brain-Stem	82.4376	22392.2
Left-Hippocampus	60.9353	5091.9
Left-Amygdala	56.6268	1556.7
CSF	37.2337	980.9
Left-Accumbens-area	66.8122	723.9
Left-VentralDC	88.1559	4684.9
Left-vessel	55.9184	57.6
Left-choroid-plexus	47.945	617.5
Right-Lateral-Ventricle	20.1828	11614.1
Right-Inf-Lat-Vent	28.4951	341.2
Right-Cerebellum-White-Matter	84.59899999999999	14216.8
Right-Cerebellum-Cortex	56.3064	62486.7
Right-Thalamus-Proper	83.4608	7805.7
Right-Caudate	73.3598	4602.7
Right-Putamen	79.5442	6165.8
Right-Pallidum	95.5636	2186.7
Right-Hippocampus	59.2479	4937.2
Right-Amygdala	58.1075	1517.4
Right-Accumbens-area	69.8526	745.5
Right-VentralDC	87.068	4504.1
Right-vessel	49.2051	42.9
Right-choroid-plexus	48.479	650.1
5th-Ventricle	0.0	0.0
WM-hypointensities	66.3904	973.3
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	74.113	135.9
CC_Posterior	100.7751	934.2
CC_Mid_Posterior	88.5809	516.3
CC_Central	90.8286	436.2
CC_Mid_Anterior	98.1456	495.5
CC_Anterior	100.3123	1130.2
