name	intensity-avg	volume
Left-Lateral-Ventricle	21.5741	7085.0
Left-Inf-Lat-Vent	36.3831	303.1
Left-Cerebellum-White-Matter	85.0009	12645.5
Left-Cerebellum-Cortex	55.647	56022.7
Left-Thalamus-Proper	81.535	6610.6
Left-Caudate	70.3897	3913.2
Left-Putamen	74.4291	4567.9
Left-Pallidum	93.3665	1851.1
3rd-Ventricle	27.7068	816.8
4th-Ventricle	21.3188	1869.2
Brain-Stem	82.1955	20425.2
Left-Hippocampus	56.5495	4075.0
Left-Amygdala	52.3302	1544.8
CSF	31.1443	988.3
Left-Accumbens-area	64.1162	734.4
Left-VentralDC	87.9609	3942.3
Left-vessel	41.0196	58.6
Left-choroid-plexus	46.5233	463.8
Right-Lateral-Ventricle	20.897	6113.3
Right-Inf-Lat-Vent	25.7691	547.8
Right-Cerebellum-White-Matter	83.7443	12803.4
Right-Cerebellum-Cortex	53.3114	54466.9
Right-Thalamus-Proper	80.9276	6475.5
Right-Caudate	69.1152	4028.9
Right-Putamen	74.5287	4457.7
Right-Pallidum	92.915	1615.5
Right-Hippocampus	54.4955	4338.1
Right-Amygdala	52.7827	1620.9
Right-Accumbens-area	64.6033	710.4
Right-VentralDC	87.4125	3963.8
Right-vessel	39.1176	26.6
Right-choroid-plexus	47.8	730.2
5th-Ventricle	0.0	0.0
WM-hypointensities	66.5883	733.7
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	66.125	175.3
CC_Posterior	102.4265	822.1
CC_Mid_Posterior	89.448	532.6
CC_Central	95.6725	467.6
CC_Mid_Anterior	97.6562	410.5
CC_Anterior	102.3146	793.1
