name	intensity-avg	volume
Left-Lateral-Ventricle	30.5579	4121.3
Left-Inf-Lat-Vent	41.5266	288.3
Left-Cerebellum-White-Matter	85.8192	12230.8
Left-Cerebellum-Cortex	56.0504	52830.1
Left-Thalamus-Proper	84.5719	6546.9
Left-Caudate	69.8014	3552.9
Left-Putamen	75.3188	5102.9
Left-Pallidum	93.459	1642.2
3rd-Ventricle	40.7735	656.8
4th-Ventricle	24.0313	1321.7
Brain-Stem	82.8931	17362.0
Left-Hippocampus	60.2902	3338.3
Left-Amygdala	58.6681	1634.1
CSF	43.208	734.0
Left-Accumbens-area	63.8887	806.9
Left-VentralDC	87.8385	3550.3
Left-vessel	47.3636	35.6
Left-choroid-plexus	52.924	360.7
Right-Lateral-Ventricle	30.7314	4088.6
Right-Inf-Lat-Vent	33.5014	436.1
Right-Cerebellum-White-Matter	85.9571	11342.5
Right-Cerebellum-Cortex	54.3351	51237.9
Right-Thalamus-Proper	82.82	6231.2
Right-Caudate	70.4675	3639.2
Right-Putamen	74.8165	5145.1
Right-Pallidum	93.5567	1522.8
Right-Hippocampus	57.6305	3375.9
Right-Amygdala	57.8333	1408.5
Right-Accumbens-area	65.4341	728.4
Right-VentralDC	88.0716	3539.1
Right-vessel	48.2414	37.6
Right-choroid-plexus	49.5433	365.3
5th-Ventricle	0.0	0.0
WM-hypointensities	69.8938	622.2
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	76.7156	121.5
CC_Posterior	102.5498	905.3
CC_Mid_Posterior	95.8848	490.6
CC_Central	98.9077	479.8
CC_Mid_Anterior	101.1061	485.6
CC_Anterior	104.8995	879.4
