name	intensity-avg	volume
Left-Lateral-Ventricle	19.4201	6119.6
Left-Inf-Lat-Vent	36.6261	384.3
Left-Cerebellum-White-Matter	83.9795	13186.5
Left-Cerebellum-Cortex	52.6531	61515.2
Left-Thalamus-Proper	81.9732	7232.0
Left-Caudate	66.2843	3963.9
Left-Putamen	73.1327	4397.1
Left-Pallidum	91.1051	1691.5
3rd-Ventricle	30.1749	808.9
4th-Ventricle	18.8694	2018.7
Brain-Stem	82.4294	19750.1
Left-Hippocampus	57.9079	3456.5
Left-Amygdala	54.5345	1326.6
CSF	33.4444	857.8
Left-Accumbens-area	62.1078	600.0
Left-VentralDC	87.6818	3799.1
Left-vessel	46.5294	22.6
Left-choroid-plexus	46.0106	480.9
Right-Lateral-Ventricle	23.4371	4705.5
Right-Inf-Lat-Vent	34.7687	338.2
Right-Cerebellum-White-Matter	83.336	12972.9
Right-Cerebellum-Cortex	50.6548	59685.4
Right-Thalamus-Proper	82.2291	7105.8
Right-Caudate	66.536	3969.3
Right-Putamen	72.3637	4365.4
Right-Pallidum	91.2978	1666.3
Right-Hippocampus	56.5352	3735.1
Right-Amygdala	55.5119	1360.3
Right-Accumbens-area	63.2326	702.4
Right-VentralDC	88.2509	3895.2
Right-vessel	46.5	17.3
Right-choroid-plexus	42.8162	521.2
5th-Ventricle	0.0	0.0
WM-hypointensities	65.9654	619.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	73.0821	158.4
CC_Posterior	101.0846	883.9
CC_Mid_Posterior	87.1852	487.7
CC_Central	92.3298	523.0
CC_Mid_Anterior	97.5575	418.7
CC_Anterior	100.2098	862.5
