name	intensity-avg	volume
Left-Lateral-Ventricle	26.2425	5978.9
Left-Inf-Lat-Vent	43.1375	404.1
Left-Cerebellum-White-Matter	85.7711	14457.4
Left-Cerebellum-Cortex	54.601000000000006	54469.3
Left-Thalamus-Proper	85.6245	6998.8
Left-Caudate	74.4342	4317.2
Left-Putamen	79.1038	4672.4
Left-Pallidum	96.9494	2153.2
3rd-Ventricle	30.8506	701.2
4th-Ventricle	21.5534	1953.0
Brain-Stem	82.5296	22372.6
Left-Hippocampus	59.7683	4288.8
Left-Amygdala	58.0747	1487.6
CSF	40.5432	1153.7
Left-Accumbens-area	68.352	815.3
Left-VentralDC	88.0273	4301.0
Left-vessel	50.1111	67.6
Left-choroid-plexus	52.103	591.2
Right-Lateral-Ventricle	22.1514	7900.8
Right-Inf-Lat-Vent	37.2722	362.4
Right-Cerebellum-White-Matter	85.3075	14902.3
Right-Cerebellum-Cortex	52.4125	54268.1
Right-Thalamus-Proper	84.9631	6877.8
Right-Caudate	72.8445	4780.7
Right-Putamen	76.7974	4712.8
Right-Pallidum	96.0595	2071.7
Right-Hippocampus	58.9596	4375.4
Right-Amygdala	58.1303	1648.8
Right-Accumbens-area	66.8979	690.8
Right-VentralDC	88.05799999999999	4312.2
Right-vessel	42.72	82.5
Right-choroid-plexus	46.8416	630.5
5th-Ventricle	0.0	0.0
WM-hypointensities	68.3854	1164.6
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	70.7203	139.1
CC_Posterior	102.1699	918.4
CC_Mid_Posterior	93.5924	686.9
CC_Central	96.652	535.7
CC_Mid_Anterior	99.7419	526.3
CC_Anterior	105.1259	1076.0
