name	intensity-avg	volume
Left-Lateral-Ventricle	27.8206	4231.4
Left-Inf-Lat-Vent	45.4296	157.9
Left-Cerebellum-White-Matter	83.4425	14811.7
Left-Cerebellum-Cortex	53.4296	54597.8
Left-Thalamus-Proper	85.3549	6704.8
Left-Caudate	73.3477	3532.0
Left-Putamen	80.267	5347.7
Left-Pallidum	96.113	1970.4
3rd-Ventricle	32.6716	631.2
4th-Ventricle	18.9959	2087.4
Brain-Stem	82.4055	21961.4
Left-Hippocampus	60.7553	3931.5
Left-Amygdala	58.2386	1441.6
CSF	38.0606	889.6
Left-Accumbens-area	67.8849	703.4
Left-VentralDC	89.1338	4008.9
Left-vessel	53.275	50.3
Left-choroid-plexus	51.7258	398.0
Right-Lateral-Ventricle	24.406	4691.7
Right-Inf-Lat-Vent	31.9189	298.2
Right-Cerebellum-White-Matter	84.2552	14609.3
Right-Cerebellum-Cortex	52.6159	53912.8
Right-Thalamus-Proper	83.3477	6889.4
Right-Caudate	72.3004	3768.9
Right-Putamen	77.9719	5335.0
Right-Pallidum	94.6617	2028.0
Right-Hippocampus	57.5054	3810.4
Right-Amygdala	55.6368	1383.6
Right-Accumbens-area	67.2833	706.8
Right-VentralDC	88.4599	3917.2
Right-vessel	53.6364	17.6
Right-choroid-plexus	51.9286	393.9
5th-Ventricle	0.0	0.0
WM-hypointensities	66.4657	864.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	68.6111	187.8
CC_Posterior	102.8201	795.1
CC_Mid_Posterior	96.8805	552.9
CC_Central	95.37299999999999	795.1
CC_Mid_Anterior	92.2862	860.1
CC_Anterior	105.6221	961.0
