name	intensity-avg	volume
Left-Lateral-Ventricle	20.7394	6358.4
Left-Inf-Lat-Vent	38.7597	290.6
Left-Cerebellum-White-Matter	84.2939	12598.0
Left-Cerebellum-Cortex	53.9728	52752.1
Left-Thalamus-Proper	84.4264	7351.4
Left-Caudate	72.0716	3529.1
Left-Putamen	80.0323	5719.2
Left-Pallidum	98.9302	2007.0
3rd-Ventricle	28.8726	834.8
4th-Ventricle	22.2302	1000.5
Brain-Stem	83.2626	19028.8
Left-Hippocampus	58.6245	4217.0
Left-Amygdala	57.0592	1551.6
CSF	33.8097	1129.1
Left-Accumbens-area	67.7962	695.4
Left-VentralDC	89.5463	3716.4
Left-vessel	53.2895	90.0
Left-choroid-plexus	50.8366	498.5
Right-Lateral-Ventricle	21.3354	5794.8
Right-Inf-Lat-Vent	25.209	545.2
Right-Cerebellum-White-Matter	84.9362	12559.4
Right-Cerebellum-Cortex	54.1078	52402.5
Right-Thalamus-Proper	85.0442	7197.7
Right-Caudate	74.2443	3656.1
Right-Putamen	78.6947	5824.4
Right-Pallidum	98.0334	1992.1
Right-Hippocampus	55.7761	4313.1
Right-Amygdala	57.9741	1512.9
Right-Accumbens-area	69.2422	637.8
Right-VentralDC	88.8834	3761.7
Right-vessel	59.6923	21.9
Right-choroid-plexus	48.3037	480.8
5th-Ventricle	0.0	0.0
WM-hypointensities	69.9374	1325.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	77.3107	204.6
CC_Posterior	102.5006	822.6
CC_Mid_Posterior	88.5948	438.4
CC_Central	97.5164	366.2
CC_Mid_Anterior	100.2121	406.3
CC_Anterior	105.8554	896.4
