name	intensity-avg	volume
Left-Lateral-Ventricle	29.0637	4016.2
Left-Inf-Lat-Vent	42.1479	377.2
Left-Cerebellum-White-Matter	83.5574	14418.5
Left-Cerebellum-Cortex	55.9618	67894.4
Left-Thalamus-Proper	81.8129	8090.5
Left-Caudate	68.9031	4036.6
Left-Putamen	77.6139	5562.7
Left-Pallidum	94.0676	2158.1
3rd-Ventricle	37.3602	595.6
4th-Ventricle	20.4487	2031.0
Brain-Stem	80.4124	22800.3
Left-Hippocampus	59.6675	3966.0
Left-Amygdala	55.6499	1713.6
CSF	36.4646	877.2
Left-Accumbens-area	64.8762	766.1
Left-VentralDC	85.8159	4445.0
Left-vessel	52.4231	67.3
Left-choroid-plexus	53.1871	333.8
Right-Lateral-Ventricle	29.0562	3890.3
Right-Inf-Lat-Vent	34.6006	365.5
Right-Cerebellum-White-Matter	82.3267	14032.8
Right-Cerebellum-Cortex	54.0558	66411.9
Right-Thalamus-Proper	81.5596	8006.6
Right-Caudate	68.6495	4002.2
Right-Putamen	78.3646	5486.9
Right-Pallidum	94.56299999999999	2033.5
Right-Hippocampus	58.7985	3947.1
Right-Amygdala	57.3022	1828.9
Right-Accumbens-area	67.5849	748.7
Right-VentralDC	86.1697	4348.2
Right-vessel	50.35	32.3
Right-choroid-plexus	50.5934	491.5
5th-Ventricle	0.0	0.0
WM-hypointensities	68.2868	1439.4
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	66.2951	135.1
CC_Posterior	102.3054	1201.2
CC_Mid_Posterior	92.3473	560.7
CC_Central	92.0641	820.9
CC_Mid_Anterior	94.8857	824.2
CC_Anterior	107.4169	969.6
