name	intensity-avg	volume
Left-Lateral-Ventricle	30.0372	4446.6
Left-Inf-Lat-Vent	32.9187	262.3
Left-Cerebellum-White-Matter	83.5883	14717.6
Left-Cerebellum-Cortex	56.3243	58555.6
Left-Thalamus-Proper	82.7033	8109.9
Left-Caudate	70.7443	3644.1
Left-Putamen	75.6754	5870.0
Left-Pallidum	90.33200000000001	2095.3
3rd-Ventricle	34.1686	818.2
4th-Ventricle	22.8556	1776.9
Brain-Stem	81.6639	21998.5
Left-Hippocampus	58.3826	3839.9
Left-Amygdala	57.7006	1353.7
CSF	36.1546	969.5
Left-Accumbens-area	64.3408	790.9
Left-VentralDC	86.8229	4260.1
Left-vessel	54.7586	40.2
Left-choroid-plexus	49.3812	341.5
Right-Lateral-Ventricle	27.0264	4262.2
Right-Inf-Lat-Vent	30.7092	358.7
Right-Cerebellum-White-Matter	82.4224	15095.7
Right-Cerebellum-Cortex	53.8294	57432.8
Right-Thalamus-Proper	80.1994	7079.8
Right-Caudate	70.5034	3897.2
Right-Putamen	75.2058	5956.7
Right-Pallidum	92.3259	2031.7
Right-Hippocampus	57.059	3908.7
Right-Amygdala	58.0306	1409.5
Right-Accumbens-area	65.5153	694.5
Right-VentralDC	86.417	4066.4
Right-vessel	48.2381	45.8
Right-choroid-plexus	49.4628	753.4
5th-Ventricle	0.0	0.0
WM-hypointensities	66.1371	1454.6
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	69.6462	148.3
CC_Posterior	104.318	1014.4
CC_Mid_Posterior	98.4143	533.0
CC_Central	97.2584	645.4
CC_Mid_Anterior	100.3322	549.0
CC_Anterior	101.6331	1059.0
