name	intensity-avg	volume
Left-Lateral-Ventricle	29.9662	4220.5
Left-Inf-Lat-Vent	39.8239	357.6
Left-Cerebellum-White-Matter	86.0185	14735.7
Left-Cerebellum-Cortex	57.3933	53351.2
Left-Thalamus-Proper	83.4325	7816.5
Left-Caudate	71.9292	3728.2
Left-Putamen	77.0383	6091.5
Left-Pallidum	92.8586	2054.5
3rd-Ventricle	30.4127	960.2
4th-Ventricle	20.8289	2340.7
Brain-Stem	84.4495	21749.2
Left-Hippocampus	57.5557	3758.8
Left-Amygdala	59.0723	1397.7
CSF	37.0083	854.6
Left-Accumbens-area	67.7933	629.8
Left-VentralDC	86.9956	3713.2
Left-vessel	53.6	30.6
Left-choroid-plexus	51.7089	332.8
Right-Lateral-Ventricle	24.5204	4955.7
Right-Inf-Lat-Vent	36.2925	288.5
Right-Cerebellum-White-Matter	85.1955	13773.3
Right-Cerebellum-Cortex	54.8179	54382.2
Right-Thalamus-Proper	80.3129	7443.3
Right-Caudate	71.4155	4061.0
Right-Putamen	75.4986	5901.1
Right-Pallidum	90.2124	2016.9
Right-Hippocampus	56.9271	3781.1
Right-Amygdala	57.0194	1370.0
Right-Accumbens-area	67.5202	722.9
Right-VentralDC	87.1715	3993.3
Right-vessel	50.8	36.5
Right-choroid-plexus	48.5887	347.5
5th-Ventricle	0.0	0.0
WM-hypointensities	64.4668	1101.2
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	74.6408	171.2
CC_Posterior	101.4254	911.0
CC_Mid_Posterior	91.4369	588.1
CC_Central	95.3927	545.6
CC_Mid_Anterior	100.9442	447.6
CC_Anterior	106.0115	963.2
