name	intensity-avg	volume
Left-Lateral-Ventricle	23.4212	8029.2
Left-Inf-Lat-Vent	32.3062	450.9
Left-Cerebellum-White-Matter	85.4886	16125.4
Left-Cerebellum-Cortex	56.9853	63938.5
Left-Thalamus-Proper	83.3535	7828.4
Left-Caudate	70.318	4218.7
Left-Putamen	76.5986	5622.9
Left-Pallidum	95.1734	2150.3
3rd-Ventricle	32.8015	859.8
4th-Ventricle	20.5255	2097.4
Brain-Stem	83.8197	23581.4
Left-Hippocampus	60.0225	4277.1
Left-Amygdala	58.7888	1887.8
CSF	38.4433	903.3
Left-Accumbens-area	65.5758	792.2
Left-VentralDC	88.846	4227.3
Left-vessel	48.4058	80.2
Left-choroid-plexus	47.277	509.9
Right-Lateral-Ventricle	27.0538	4919.0
Right-Inf-Lat-Vent	28.7697	631.7
Right-Cerebellum-White-Matter	86.3783	15740.1
Right-Cerebellum-Cortex	56.4762	62648.1
Right-Thalamus-Proper	81.4737	7479.8
Right-Caudate	71.2505	4543.9
Right-Putamen	75.837	5579.6
Right-Pallidum	92.8386	2056.8
Right-Hippocampus	58.0801	4361.6
Right-Amygdala	56.934	1875.5
Right-Accumbens-area	66.9603	783.6
Right-VentralDC	87.023	4200.2
Right-vessel	53.5625	20.8
Right-choroid-plexus	49.1076	578.2
5th-Ventricle	0.0	0.0
WM-hypointensities	64.866	1497.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	69.1408	162.2
CC_Posterior	97.7743	770.3
CC_Mid_Posterior	92.9223	483.3
CC_Central	94.3581	572.6
CC_Mid_Anterior	97.4331	498.3
CC_Anterior	100.1959	844.1
