name	intensity-avg	volume
Left-Lateral-Ventricle	23.8119	4962.8
Left-Inf-Lat-Vent	38.7345	256.0
Left-Cerebellum-White-Matter	84.2667	12681.2
Left-Cerebellum-Cortex	55.9406	50483.7
Left-Thalamus-Proper	78.9589	5994.1
Left-Caudate	69.3439	3575.6
Left-Putamen	75.012	4844.0
Left-Pallidum	93.8348	1850.1
3rd-Ventricle	34.0225	582.2
4th-Ventricle	24.5109	1247.3
Brain-Stem	83.5986	18220.9
Left-Hippocampus	58.7097	4068.2
Left-Amygdala	58.1671	1386.4
CSF	36.1135	611.1
Left-Accumbens-area	63.8816	727.0
Left-VentralDC	86.6799	3589.6
Left-vessel	55.0227	62.2
Left-choroid-plexus	51.772	574.0
Right-Lateral-Ventricle	22.0908	4497.4
Right-Inf-Lat-Vent	36.2316	234.1
Right-Cerebellum-White-Matter	82.9473	13059.6
Right-Cerebellum-Cortex	54.1905	49788.3
Right-Thalamus-Proper	79.8171	6038.1
Right-Caudate	68.2844	3803.6
Right-Putamen	74.0873	4995.9
Right-Pallidum	92.26299999999999	1723.3
Right-Hippocampus	57.3615	4231.6
Right-Amygdala	57.966	1536.0
Right-Accumbens-area	64.4	592.1
Right-VentralDC	85.6917	3485.9
Right-vessel	54.3077	37.2
Right-choroid-plexus	49.5815	617.4
5th-Ventricle	0.0	0.0
WM-hypointensities	65.6264	1663.4
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	64.5	103.3
CC_Posterior	99.4698	953.3
CC_Mid_Posterior	84.9711	507.7
CC_Central	87.1678	397.4
CC_Mid_Anterior	89.645	411.4
CC_Anterior	96.5632	745.8
