name	intensity-avg	volume
Left-Lateral-Ventricle	26.1151	6954.9
Left-Inf-Lat-Vent	35.0435	261.6
Left-Cerebellum-White-Matter	83.3334	14678.5
Left-Cerebellum-Cortex	54.0648	61777.2
Left-Thalamus-Proper	79.7014	8661.6
Left-Caudate	68.3354	3795.7
Left-Putamen	73.6269	6057.0
Left-Pallidum	90.4138	2162.3
3rd-Ventricle	35.2992	745.5
4th-Ventricle	18.4109	2631.6
Brain-Stem	80.3601	25822.4
Left-Hippocampus	59.2668	4969.5
Left-Amygdala	55.4807	1912.0
CSF	37.9205	933.3
Left-Accumbens-area	60.92	1001.6
Left-VentralDC	85.4572	5186.8
Left-vessel	53.5588	49.1
Left-choroid-plexus	50.1629	525.1
Right-Lateral-Ventricle	21.8981	8568.6
Right-Inf-Lat-Vent	32.6691	304.5
Right-Cerebellum-White-Matter	85.3344	14033.8
Right-Cerebellum-Cortex	53.2708	62101.8
Right-Thalamus-Proper	79.87899999999999	8284.0
Right-Caudate	70.1487	4042.3
Right-Putamen	73.3673	5836.2
Right-Pallidum	89.8716	2043.1
Right-Hippocampus	56.8905	4896.5
Right-Amygdala	54.1685	2024.2
Right-Accumbens-area	63.2351	743.8
Right-VentralDC	87.3537	5124.9
Right-vessel	46.8333	38.8
Right-choroid-plexus	48.8981	587.3
5th-Ventricle	0.0	0.0
WM-hypointensities	63.1823	1271.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	62.828	188.0
CC_Posterior	101.7504	1272.8
CC_Mid_Posterior	90.8832	686.2
CC_Central	93.6216	562.2
CC_Mid_Anterior	96.0027	683.0
CC_Anterior	102.6211	1026.0
