name	intensity-avg	volume
Left-Lateral-Ventricle	19.4277	9117.3
Left-Inf-Lat-Vent	34.6414	460.1
Left-Cerebellum-White-Matter	84.1931	16176.3
Left-Cerebellum-Cortex	56.5993	67187.3
Left-Thalamus-Proper	82.0212	8025.2
Left-Caudate	67.3919	3987.1
Left-Putamen	75.0819	6464.1
Left-Pallidum	93.5743	2012.5
3rd-Ventricle	22.7004	1300.0
4th-Ventricle	20.8125	2546.0
Brain-Stem	81.9386	23651.0
Left-Hippocampus	58.5266	4659.9
Left-Amygdala	56.9105	1675.0
CSF	29.9831	1406.5
Left-Accumbens-area	63.4585	789.1
Left-VentralDC	86.6608	4389.5
Left-vessel	41.3766	80.2
Left-choroid-plexus	46.0216	788.3
Right-Lateral-Ventricle	17.9975	10735.4
Right-Inf-Lat-Vent	36.687	413.1
Right-Cerebellum-White-Matter	84.5318	15276.6
Right-Cerebellum-Cortex	55.5286	65233.1
Right-Thalamus-Proper	81.1744	7477.9
Right-Caudate	66.5335	4310.3
Right-Putamen	74.028	6530.2
Right-Pallidum	91.9695	1987.2
Right-Hippocampus	56.8736	4662.9
Right-Amygdala	55.2021	1974.0
Right-Accumbens-area	64.4021	635.9
Right-VentralDC	85.727	4518.7
Right-vessel	50.75	31.6
Right-choroid-plexus	46.9213	716.1
5th-Ventricle	0.0	0.0
WM-hypointensities	64.313	1219.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	71.433	228.6
CC_Posterior	99.8324	825.4
CC_Mid_Posterior	89.6199	548.9
CC_Central	96.2164	512.0
CC_Mid_Anterior	97.62899999999999	439.3
CC_Anterior	100.7314	839.2
