name	intensity-avg	volume
Left-Lateral-Ventricle	21.7041	6698.0
Left-Inf-Lat-Vent	39.2911	373.3
Left-Cerebellum-White-Matter	84.0912	14664.7
Left-Cerebellum-Cortex	55.4273	63764.6
Left-Thalamus-Proper	83.9997	7227.1
Left-Caudate	72.2944	4258.8
Left-Putamen	79.9283	5999.7
Left-Pallidum	97.022	2235.7
3rd-Ventricle	30.7924	911.2
4th-Ventricle	17.8498	2895.9
Brain-Stem	82.7572	21775.7
Left-Hippocampus	61.7105	3745.9
Left-Amygdala	59.5457	1882.9
CSF	30.9265	1259.1
Left-Accumbens-area	67.6136	759.8
Left-VentralDC	89.4135	4117.0
Left-vessel	52.2222	35.6
Left-choroid-plexus	46.7608	513.1
Right-Lateral-Ventricle	20.4609	5806.8
Right-Inf-Lat-Vent	35.8375	391.2
Right-Cerebellum-White-Matter	83.6673	13738.7
Right-Cerebellum-Cortex	54.3334	62780.1
Right-Thalamus-Proper	82.7941	7004.4
Right-Caudate	72.1147	4319.9
Right-Putamen	79.4753	5917.2
Right-Pallidum	96.0048	2211.3
Right-Hippocampus	61.1265	4040.0
Right-Amygdala	60.9167	1761.0
Right-Accumbens-area	68.766	681.0
Right-VentralDC	89.5496	4183.1
Right-vessel	54.45	28.9
Right-choroid-plexus	45.6583	556.3
5th-Ventricle	0.0	0.0
WM-hypointensities	65.1401	1223.9
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	77.4604	152.7
CC_Posterior	102.2	1079.2
CC_Mid_Posterior	92.2424	555.4
CC_Central	91.4884	705.3
CC_Mid_Anterior	95.8701	672.3
CC_Anterior	102.4232	950.8
