name	intensity-avg	volume
Left-Lateral-Ventricle	16.1878	11962.1
Left-Inf-Lat-Vent	34.9144	433.2
Left-Cerebellum-White-Matter	86.5624	14054.5
Left-Cerebellum-Cortex	56.4497	57387.7
Left-Thalamus-Proper	84.4579	6659.1
Left-Caudate	70.5019	3110.9
Left-Putamen	76.7214	5091.5
Left-Pallidum	96.3523	1867.5
3rd-Ventricle	26.1444	967.0
4th-Ventricle	19.1398	1781.9
Brain-Stem	84.01100000000001	19416.0
Left-Hippocampus	58.9705	3472.5
Left-Amygdala	57.9319	1298.0
CSF	31.9571	980.5
Left-Accumbens-area	64.6741	670.1
Left-VentralDC	89.4032	3686.7
Left-vessel	57.5172	39.6
Left-choroid-plexus	46.5745	509.4
Right-Lateral-Ventricle	14.7642	12909.9
Right-Inf-Lat-Vent	30.226	486.8
Right-Cerebellum-White-Matter	85.7367	13557.4
Right-Cerebellum-Cortex	55.6825	55829.2
Right-Thalamus-Proper	84.1719	6521.1
Right-Caudate	69.4469	3313.1
Right-Putamen	75.0571	5143.0
Right-Pallidum	94.9	1731.1
Right-Hippocampus	58.6446	3422.1
Right-Amygdala	56.9271	1376.2
Right-Accumbens-area	67.2151	640.5
Right-VentralDC	88.9767	3766.1
Right-vessel	52.0	28.6
Right-choroid-plexus	45.2556	503.1
5th-Ventricle	0.0	0.0
WM-hypointensities	68.1203	1222.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	72.381	169.7
CC_Posterior	103.6761	737.8
CC_Mid_Posterior	93.75	501.2
CC_Central	95.6505	457.3
CC_Mid_Anterior	100.0853	397.1
CC_Anterior	102.2682	827.1
