name	intensity-avg	volume
Left-Lateral-Ventricle	19.323	7262.4
Left-Inf-Lat-Vent	31.8385	395.2
Left-Cerebellum-White-Matter	86.5158	12431.9
Left-Cerebellum-Cortex	56.6305	58070.8
Left-Thalamus-Proper	80.0556	7257.2
Left-Caudate	65.1528	3502.8
Left-Putamen	73.3378	5952.2
Left-Pallidum	91.0429	1833.5
3rd-Ventricle	31.0263	802.5
4th-Ventricle	19.0866	1822.8
Brain-Stem	82.2202	21061.5
Left-Hippocampus	55.4401	4235.8
Left-Amygdala	55.5777	1497.1
CSF	33.716	1023.5
Left-Accumbens-area	61.1754	777.2
Left-VentralDC	85.8908	3828.9
Left-vessel	46.1429	73.5
Left-choroid-plexus	50.2697	479.5
Right-Lateral-Ventricle	19.7388	6478.2
Right-Inf-Lat-Vent	22.4518	704.7
Right-Cerebellum-White-Matter	86.5857	11853.4
Right-Cerebellum-Cortex	54.6936	57532.8
Right-Thalamus-Proper	79.5697	6850.3
Right-Caudate	65.0797	3673.2
Right-Putamen	72.8795	5728.2
Right-Pallidum	90.7273	1792.9
Right-Hippocampus	55.3224	4370.4
Right-Amygdala	54.5205	1701.5
Right-Accumbens-area	61.9307	632.8
Right-VentralDC	86.3454	3817.0
Right-vessel	47.3	29.8
Right-choroid-plexus	47.4803	580.5
5th-Ventricle	0.0	0.0
WM-hypointensities	66.7804	699.3
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	71.7677	178.8
CC_Posterior	102.0853	774.6
CC_Mid_Posterior	94.5646	456.0
CC_Central	96.4596	451.7
CC_Mid_Anterior	99.9703	409.4
CC_Anterior	102.4388	786.6
